time,swe,year,water_year
1974-05-03,0.0,1974,1974
1974-05-04,0.0,1974,1974
1974-05-05,0.0,1974,1974
1974-05-06,0.0,1974,1974
1974-05-07,0.0,1974,1974
1974-05-08,0.0,1974,1974
1974-05-09,0.0,1974,1974
1974-05-10,0.0,1974,1974
1974-05-11,0.0,1974,1974
1974-05-12,0.0,1974,1974
1974-05-13,0.0,1974,1974
1974-05-14,0.0,1974,1974
1974-05-15,0.0,1974,1974
1974-05-16,0.0,1974,1974
1974-05-17,0.0,1974,1974
1974-05-18,0.0,1974,1974
1974-05-19,0.0,1974,1974
1974-05-20,0.0,1974,1974
1974-05-21,0.0,1974,1974
1974-05-22,0.0,1974,1974
1974-05-23,0.0,1974,1974
1974-05-24,0.0,1974,1974
1974-05-25,0.0,1974,1974
1974-05-26,0.0,1974,1974
1974-05-27,0.0,1974,1974
1974-05-28,0.0,1974,1974
1974-05-29,0.0,1974,1974
1974-05-30,0.0,1974,1974
1974-05-31,0.0,1974,1974
1974-06-01,0.0,1974,1974
1974-06-02,0.0,1974,1974
1974-06-03,0.0,1974,1974
1974-06-04,0.0,1974,1974
1974-06-05,0.0,1974,1974
1974-06-06,0.0,1974,1974
1974-06-07,0.0,1974,1974
1974-06-08,0.0,1974,1974
1974-06-09,0.0,1974,1974
1974-06-10,0.0,1974,1974
1974-06-11,0.0,1974,1974
1974-06-12,0.0,1974,1974
1974-06-13,0.0,1974,1974
1974-06-14,0.0,1974,1974
1974-06-15,0.0,1974,1974
1974-06-16,0.0,1974,1974
1974-06-17,0.0,1974,1974
1974-06-18,0.0,1974,1974
1974-06-19,0.0,1974,1974
1974-06-20,0.0,1974,1974
1974-06-21,0.0,1974,1974
1974-06-22,0.0,1974,1974
1974-06-23,0.0,1974,1974
1974-06-24,0.0,1974,1974
1974-06-25,0.0,1974,1974
1974-06-26,0.0,1974,1974
1974-06-27,0.0,1974,1974
1974-06-28,0.0,1974,1974
1974-06-29,0.0,1974,1974
1974-06-30,0.0,1974,1974
1974-07-01,0.0,1975,1975
1974-07-02,0.0,1975,1975
1974-07-03,0.0,1975,1975
1974-07-04,0.0,1975,1975
1974-07-05,0.0,1975,1975
1974-07-06,0.0,1975,1975
1974-07-07,0.0,1975,1975
1974-07-08,0.0,1975,1975
1974-07-09,0.0,1975,1975
1974-07-10,0.0,1975,1975
1974-07-11,0.0,1975,1975
1974-07-12,0.0,1975,1975
1974-07-13,0.0,1975,1975
1974-07-14,0.0,1975,1975
1974-07-15,0.0,1975,1975
1974-07-16,0.0,1975,1975
1974-07-17,0.0,1975,1975
1974-07-18,0.0,1975,1975
1974-07-19,0.0,1975,1975
1974-07-20,0.0,1975,1975
1974-07-21,0.0,1975,1975
1974-07-22,0.0,1975,1975
1974-07-23,0.0,1975,1975
1974-07-24,0.0,1975,1975
1974-07-25,0.0,1975,1975
1974-07-26,0.0,1975,1975
1974-07-27,0.0,1975,1975
1974-07-28,0.0,1975,1975
1974-07-29,0.0,1975,1975
1974-07-30,0.0,1975,1975
1974-07-31,0.0,1975,1975
1974-08-01,0.0,1975,1975
1974-08-02,0.0,1975,1975
1974-08-03,0.0,1975,1975
1974-08-04,0.0,1975,1975
1974-08-05,0.0,1975,1975
1974-08-06,0.0,1975,1975
1974-08-07,0.0,1975,1975
1974-08-08,0.0,1975,1975
1974-08-09,0.0,1975,1975
1974-08-10,0.0,1975,1975
1974-08-11,0.0,1975,1975
1974-08-12,0.0,1975,1975
1974-08-13,0.0,1975,1975
1974-08-14,0.0,1975,1975
1974-08-15,0.0,1975,1975
1974-08-16,0.0,1975,1975
1974-08-17,0.0,1975,1975
1974-08-18,0.0,1975,1975
1974-08-19,0.0,1975,1975
1974-08-20,0.0,1975,1975
1974-08-21,0.0,1975,1975
1974-08-22,0.0,1975,1975
1974-08-23,0.0,1975,1975
1974-08-24,0.0,1975,1975
1974-08-25,0.0,1975,1975
1974-08-26,0.0,1975,1975
1974-08-27,0.0,1975,1975
1974-08-28,0.0,1975,1975
1974-08-29,0.0,1975,1975
1974-08-30,0.0,1975,1975
1974-08-31,0.0,1975,1975
1974-09-01,0.0,1975,1975
1974-09-02,0.0,1975,1975
1974-09-03,0.0,1975,1975
1974-09-04,0.0,1975,1975
1974-09-05,0.0,1975,1975
1974-09-06,0.0,1975,1975
1974-09-07,0.0,1975,1975
1974-09-08,0.0,1975,1975
1974-09-09,0.0,1975,1975
1974-09-10,0.0,1975,1975
1974-09-11,0.0,1975,1975
1974-09-12,0.0,1975,1975
1974-09-13,0.0,1975,1975
1974-09-14,0.0,1975,1975
1974-09-15,0.0,1975,1975
1974-09-16,0.0,1975,1975
1974-09-17,0.0,1975,1975
1974-09-18,0.0,1975,1975
1974-09-19,0.0,1975,1975
1974-09-20,0.0,1975,1975
1974-09-21,0.0,1975,1975
1974-09-22,0.0,1975,1975
1974-09-23,0.0,1975,1975
1974-09-24,0.0,1975,1975
1974-09-25,0.0,1975,1975
1974-09-26,0.0,1975,1975
1974-09-27,0.0,1975,1975
1974-09-28,0.0,1975,1975
1974-09-29,0.0,1975,1975
1974-09-30,0.0,1975,1975
1974-10-01,0.0,1975,1975
1974-10-02,0.0,1975,1975
1974-10-03,0.0,1975,1975
1974-10-04,0.0,1975,1975
1974-10-05,0.0,1975,1975
1974-10-06,0.0,1975,1975
1974-10-07,0.0,1975,1975
1974-10-08,0.0,1975,1975
1974-10-09,0.0,1975,1975
1974-10-10,0.0,1975,1975
1974-10-11,0.0,1975,1975
1974-10-12,3.5,1975,1975
1974-10-13,3.5,1975,1975
1974-10-14,3.5,1975,1975
1974-10-15,0.0,1975,1975
1974-10-16,0.0,1975,1975
1974-10-17,0.0,1975,1975
1974-10-18,0.0,1975,1975
1974-10-19,0.0,1975,1975
1974-10-20,0.0,1975,1975
1974-10-21,0.0,1975,1975
1974-10-22,0.0,1975,1975
1974-10-23,0.0,1975,1975
1974-10-24,0.0,1975,1975
1974-10-25,0.0,1975,1975
1974-10-26,0.0,1975,1975
1974-10-27,0.0,1975,1975
1974-10-28,0.0,1975,1975
1974-10-29,0.1,1975,1975
1974-10-30,2.5,1975,1975
1974-10-31,2.5,1975,1975
1974-11-01,2.5,1975,1975
1974-11-02,2.5,1975,1975
1974-11-03,2.6000001,1975,1975
1974-11-04,11.8,1975,1975
1974-11-05,22.9,1975,1975
1974-11-06,22.9,1975,1975
1974-11-07,25.1,1975,1975
1974-11-08,25.0,1975,1975
1974-11-09,20.2,1975,1975
1974-11-10,12.400001,1975,1975
1974-11-11,2.5,1975,1975
1974-11-12,0.0,1975,1975
1974-11-13,0.0,1975,1975
1974-11-14,0.0,1975,1975
1974-11-15,0.0,1975,1975
1974-11-16,0.0,1975,1975
1974-11-17,0.0,1975,1975
1974-11-18,0.2,1975,1975
1974-11-19,0.2,1975,1975
1974-11-20,0.2,1975,1975
1974-11-21,0.2,1975,1975
1974-11-22,0.2,1975,1975
1974-11-23,0.2,1975,1975
1974-11-24,0.2,1975,1975
1974-11-25,0.2,1975,1975
1974-11-26,0.0,1975,1975
1974-11-27,0.0,1975,1975
1974-11-28,0.0,1975,1975
1974-11-29,0.0,1975,1975
1974-11-30,1.4,1975,1975
1974-12-01,5.3,1975,1975
1974-12-02,5.5,1975,1975
1974-12-03,3.2,1975,1975
1974-12-04,0.0,1975,1975
1974-12-05,0.0,1975,1975
1974-12-06,0.0,1975,1975
1974-12-07,0.0,1975,1975
1974-12-08,0.0,1975,1975
1974-12-09,0.0,1975,1975
1974-12-10,0.0,1975,1975
1974-12-11,0.0,1975,1975
1974-12-12,12.5,1975,1975
1974-12-13,12.5,1975,1975
1974-12-14,19.4,1975,1975
1974-12-15,19.4,1975,1975
1974-12-16,19.6,1975,1975
1974-12-17,19.6,1975,1975
1974-12-18,19.6,1975,1975
1974-12-19,19.800001,1975,1975
1974-12-20,24.5,1975,1975
1974-12-21,23.1,1975,1975
1974-12-22,13.8,1975,1975
1974-12-23,4.8,1975,1975
1974-12-24,1.4,1975,1975
1974-12-25,0.0,1975,1975
1974-12-26,0.0,1975,1975
1974-12-27,6.3,1975,1975
1974-12-28,7.4,1975,1975
1974-12-29,9.3,1975,1975
1974-12-30,13.2,1975,1975
1974-12-31,14.6,1975,1975
1975-01-01,28.7,1975,1975
1975-01-02,26.5,1975,1975
1975-01-03,15.7,1975,1975
1975-01-04,13.1,1975,1975
1975-01-05,38.100002,1975,1975
1975-01-06,81.3,1975,1975
1975-01-07,86.700005,1975,1975
1975-01-08,88.4,1975,1975
1975-01-09,88.6,1975,1975
1975-01-10,98.200005,1975,1975
1975-01-11,109.5,1975,1975
1975-01-12,109.5,1975,1975
1975-01-13,116.0,1975,1975
1975-01-14,116.0,1975,1975
1975-01-15,119.0,1975,1975
1975-01-16,108.1,1975,1975
1975-01-17,101.4,1975,1975
1975-01-18,101.4,1975,1975
1975-01-19,101.4,1975,1975
1975-01-20,101.4,1975,1975
1975-01-21,101.4,1975,1975
1975-01-22,99.5,1975,1975
1975-01-23,96.5,1975,1975
1975-01-24,96.5,1975,1975
1975-01-25,98.4,1975,1975
1975-01-26,98.4,1975,1975
1975-01-27,102.3,1975,1975
1975-01-28,102.3,1975,1975
1975-01-29,100.0,1975,1975
1975-01-30,96.3,1975,1975
1975-01-31,94.0,1975,1975
1975-02-01,87.0,1975,1975
1975-02-02,75.8,1975,1975
1975-02-03,63.8,1975,1975
1975-02-04,55.100002,1975,1975
1975-02-05,47.4,1975,1975
1975-02-06,39.3,1975,1975
1975-02-07,32.9,1975,1975
1975-02-08,32.9,1975,1975
1975-02-09,33.5,1975,1975
1975-02-10,31.0,1975,1975
1975-02-11,27.800001,1975,1975
1975-02-12,25.7,1975,1975
1975-02-13,32.4,1975,1975
1975-02-14,44.600002,1975,1975
1975-02-15,51.3,1975,1975
1975-02-16,51.5,1975,1975
1975-02-17,51.5,1975,1975
1975-02-18,53.3,1975,1975
1975-02-19,55.9,1975,1975
1975-02-20,52.100002,1975,1975
1975-02-21,47.0,1975,1975
1975-02-22,38.3,1975,1975
1975-02-23,34.600002,1975,1975
1975-02-24,31.0,1975,1975
1975-02-25,32.8,1975,1975
1975-02-26,32.8,1975,1975
1975-02-27,32.8,1975,1975
1975-02-28,31.4,1975,1975
1975-03-01,22.7,1975,1975
1975-03-02,20.1,1975,1975
1975-03-03,20.1,1975,1975
1975-03-04,14.7,1975,1975
1975-03-05,8.8,1975,1975
1975-03-06,5.1,1975,1975
1975-03-07,2.7,1975,1975
1975-03-08,0.3,1975,1975
1975-03-09,0.0,1975,1975
1975-03-10,0.0,1975,1975
1975-03-11,0.0,1975,1975
1975-03-12,0.0,1975,1975
1975-03-13,0.0,1975,1975
1975-03-14,0.0,1975,1975
1975-03-15,0.1,1975,1975
1975-03-16,11.3,1975,1975
1975-03-17,16.7,1975,1975
1975-03-18,16.800001,1975,1975
1975-03-19,14.2,1975,1975
1975-03-20,14.2,1975,1975
1975-03-21,14.2,1975,1975
1975-03-22,14.2,1975,1975
1975-03-23,14.2,1975,1975
1975-03-24,14.2,1975,1975
1975-03-25,14.2,1975,1975
1975-03-26,14.3,1975,1975
1975-03-27,14.3,1975,1975
1975-03-28,14.3,1975,1975
1975-03-29,14.3,1975,1975
1975-03-30,14.3,1975,1975
1975-03-31,14.5,1975,1975
1975-04-01,29.2,1975,1975
1975-04-02,33.9,1975,1975
1975-04-03,33.9,1975,1975
1975-04-04,33.9,1975,1975
1975-04-05,34.5,1975,1975
1975-04-06,33.600002,1975,1975
1975-04-07,27.2,1975,1975
1975-04-08,22.5,1975,1975
1975-04-09,23.6,1975,1975
1975-04-10,24.4,1975,1975
1975-04-11,25.0,1975,1975
1975-04-12,26.7,1975,1975
1975-04-13,30.4,1975,1975
1975-04-14,35.2,1975,1975
1975-04-15,35.2,1975,1975
1975-04-16,35.100002,1975,1975
1975-04-17,35.100002,1975,1975
1975-04-18,35.100002,1975,1975
1975-04-19,23.800001,1975,1975
1975-04-20,4.9,1975,1975
1975-04-21,0.0,1975,1975
1975-04-22,0.0,1975,1975
1975-04-23,0.0,1975,1975
1975-04-24,0.0,1975,1975
1975-04-25,0.0,1975,1975
1975-04-26,0.0,1975,1975
1975-04-27,0.0,1975,1975
1975-04-28,0.0,1975,1975
1975-04-29,0.0,1975,1975
1975-04-30,0.0,1975,1975
1975-05-01,0.0,1975,1975
1975-05-02,0.0,1975,1975
1975-05-03,0.0,1975,1975
1975-05-04,0.0,1975,1975
1975-05-05,0.0,1975,1975
1975-05-06,0.0,1975,1975
1975-05-07,0.0,1975,1975
1975-05-08,0.0,1975,1975
1975-05-09,0.0,1975,1975
1975-05-10,0.0,1975,1975
1975-05-11,0.0,1975,1975
1975-05-12,0.0,1975,1975
1975-05-13,0.0,1975,1975
1975-05-14,0.0,1975,1975
1975-05-15,0.0,1975,1975
1975-05-16,0.0,1975,1975
1975-05-17,0.0,1975,1975
1975-05-18,0.0,1975,1975
1975-05-19,0.0,1975,1975
1975-05-20,0.0,1975,1975
1975-05-21,0.0,1975,1975
1975-05-22,0.0,1975,1975
1975-05-23,0.0,1975,1975
1975-05-24,0.0,1975,1975
1975-05-25,0.0,1975,1975
1975-05-26,0.0,1975,1975
1975-05-27,0.0,1975,1975
1975-05-28,0.0,1975,1975
1975-05-29,0.0,1975,1975
1975-05-30,0.0,1975,1975
1975-05-31,0.0,1975,1975
1975-06-01,0.0,1975,1975
1975-06-02,0.0,1975,1975
1975-06-03,0.0,1975,1975
1975-06-04,0.0,1975,1975
1975-06-05,0.0,1975,1975
1975-06-06,0.0,1975,1975
1975-06-07,0.0,1975,1975
1975-06-08,0.0,1975,1975
1975-06-09,0.0,1975,1975
1975-06-10,0.0,1975,1975
1975-06-11,0.0,1975,1975
1975-06-12,0.0,1975,1975
1975-06-13,0.0,1975,1975
1975-06-14,0.0,1975,1975
1975-06-15,0.0,1975,1975
1975-06-16,0.0,1975,1975
1975-06-17,0.0,1975,1975
1975-06-18,0.0,1975,1975
1975-06-19,0.0,1975,1975
1975-06-20,0.0,1975,1975
1975-06-21,0.0,1975,1975
1975-06-22,0.0,1975,1975
1975-06-23,0.0,1975,1975
1975-06-24,0.0,1975,1975
1975-06-25,0.0,1975,1975
1975-06-26,0.0,1975,1975
1975-06-27,0.0,1975,1975
1975-06-28,0.0,1975,1975
1975-06-29,0.0,1975,1975
1975-06-30,0.0,1975,1975
1975-07-01,0.0,1976,1976
1975-07-02,0.0,1976,1976
1975-07-03,0.0,1976,1976
1975-07-04,0.0,1976,1976
1975-07-05,0.0,1976,1976
1975-07-06,0.0,1976,1976
1975-07-07,0.0,1976,1976
1975-07-08,0.0,1976,1976
1975-07-09,0.0,1976,1976
1975-07-10,0.0,1976,1976
1975-07-11,0.0,1976,1976
1975-07-12,0.0,1976,1976
1975-07-13,0.0,1976,1976
1975-07-14,0.0,1976,1976
1975-07-15,0.0,1976,1976
1975-07-16,0.0,1976,1976
1975-07-17,0.0,1976,1976
1975-07-18,0.0,1976,1976
1975-07-19,0.0,1976,1976
1975-07-20,0.0,1976,1976
1975-07-21,0.0,1976,1976
1975-07-22,0.0,1976,1976
1975-07-23,0.0,1976,1976
1975-07-24,0.0,1976,1976
1975-07-25,0.0,1976,1976
1975-07-26,0.0,1976,1976
1975-07-27,0.0,1976,1976
1975-07-28,0.0,1976,1976
1975-07-29,0.0,1976,1976
1975-07-30,0.0,1976,1976
1975-07-31,0.0,1976,1976
1975-08-01,0.0,1976,1976
1975-08-02,0.0,1976,1976
1975-08-03,0.0,1976,1976
1975-08-04,0.0,1976,1976
1975-08-05,0.0,1976,1976
1975-08-06,0.0,1976,1976
1975-08-07,0.0,1976,1976
1975-08-08,0.0,1976,1976
1975-08-09,0.0,1976,1976
1975-08-10,0.0,1976,1976
1975-08-11,0.0,1976,1976
1975-08-12,0.0,1976,1976
1975-08-13,0.0,1976,1976
1975-08-14,0.0,1976,1976
1975-08-15,0.0,1976,1976
1975-08-16,0.0,1976,1976
1975-08-17,0.0,1976,1976
1975-08-18,0.0,1976,1976
1975-08-19,0.0,1976,1976
1975-08-20,0.0,1976,1976
1975-08-21,0.0,1976,1976
1975-08-22,0.0,1976,1976
1975-08-23,0.0,1976,1976
1975-08-24,0.0,1976,1976
1975-08-25,0.0,1976,1976
1975-08-26,0.0,1976,1976
1975-08-27,0.0,1976,1976
1975-08-28,0.0,1976,1976
1975-08-29,0.0,1976,1976
1975-08-30,0.0,1976,1976
1975-08-31,0.0,1976,1976
1975-09-01,0.0,1976,1976
1975-09-02,0.0,1976,1976
1975-09-03,0.0,1976,1976
1975-09-04,0.0,1976,1976
1975-09-05,0.0,1976,1976
1975-09-06,0.0,1976,1976
1975-09-07,0.0,1976,1976
1975-09-08,0.0,1976,1976
1975-09-09,0.0,1976,1976
1975-09-10,0.0,1976,1976
1975-09-11,0.0,1976,1976
1975-09-12,0.0,1976,1976
1975-09-13,0.0,1976,1976
1975-09-14,0.0,1976,1976
1975-09-15,0.0,1976,1976
1975-09-16,0.0,1976,1976
1975-09-17,0.0,1976,1976
1975-09-18,0.0,1976,1976
1975-09-19,0.0,1976,1976
1975-09-20,0.0,1976,1976
1975-09-21,0.0,1976,1976
1975-09-22,0.0,1976,1976
1975-09-23,0.0,1976,1976
1975-09-24,0.0,1976,1976
1975-09-25,0.0,1976,1976
1975-09-26,0.0,1976,1976
1975-09-27,0.0,1976,1976
1975-09-28,0.0,1976,1976
1975-09-29,0.0,1976,1976
1975-09-30,0.0,1976,1976
1975-10-01,0.0,1976,1976
1975-10-02,0.0,1976,1976
1975-10-03,0.0,1976,1976
1975-10-04,0.0,1976,1976
1975-10-05,0.0,1976,1976
1975-10-06,0.0,1976,1976
1975-10-07,0.0,1976,1976
1975-10-08,0.0,1976,1976
1975-10-09,0.0,1976,1976
1975-10-10,0.0,1976,1976
1975-10-11,0.0,1976,1976
1975-10-12,0.0,1976,1976
1975-10-13,0.0,1976,1976
1975-10-14,0.0,1976,1976
1975-10-15,0.0,1976,1976
1975-10-16,0.0,1976,1976
1975-10-17,0.0,1976,1976
1975-10-18,0.0,1976,1976
1975-10-19,0.0,1976,1976
1975-10-20,0.0,1976,1976
1975-10-21,0.0,1976,1976
1975-10-22,0.2,1976,1976
1975-10-23,0.5,1976,1976
1975-10-24,2.6000001,1976,1976
1975-10-25,0.0,1976,1976
1975-10-26,0.0,1976,1976
1975-10-27,0.0,1976,1976
1975-10-28,0.0,1976,1976
1975-10-29,0.0,1976,1976
1975-10-30,0.0,1976,1976
1975-10-31,0.0,1976,1976
1975-11-01,0.0,1976,1976
1975-11-02,0.0,1976,1976
1975-11-03,0.0,1976,1976
1975-11-04,0.0,1976,1976
1975-11-05,0.0,1976,1976
1975-11-06,0.0,1976,1976
1975-11-07,0.0,1976,1976
1975-11-08,0.0,1976,1976
1975-11-09,0.0,1976,1976
1975-11-10,0.0,1976,1976
1975-11-11,0.0,1976,1976
1975-11-12,0.0,1976,1976
1975-11-13,0.0,1976,1976
1975-11-14,0.0,1976,1976
1975-11-15,0.0,1976,1976
1975-11-16,0.0,1976,1976
1975-11-17,0.0,1976,1976
1975-11-18,0.7,1976,1976
1975-11-19,1.0,1976,1976
1975-11-20,6.3,1976,1976
1975-11-21,13.6,1976,1976
1975-11-22,23.2,1976,1976
1975-11-23,23.300001,1976,1976
1975-11-24,22.9,1976,1976
1975-11-25,13.400001,1976,1976
1975-11-26,5.0,1976,1976
1975-11-27,0.3,1976,1976
1975-11-28,0.0,1976,1976
1975-11-29,0.0,1976,1976
1975-11-30,0.0,1976,1976
1975-12-01,0.1,1976,1976
1975-12-02,0.1,1976,1976
1975-12-03,0.1,1976,1976
1975-12-04,4.4,1976,1976
1975-12-05,2.5,1976,1976
1975-12-06,38.7,1976,1976
1975-12-07,55.4,1976,1976
1975-12-08,80.9,1976,1976
1975-12-09,117.9,1976,1976
1975-12-10,135.3,1976,1976
1975-12-11,147.3,1976,1976
1975-12-12,154.2,1976,1976
1975-12-13,174.1,1976,1976
1975-12-14,184.5,1976,1976
1975-12-15,187.7,1976,1976
1975-12-16,185.8,1976,1976
1975-12-17,204.2,1976,1976
1975-12-18,225.5,1976,1976
1975-12-19,244.8,1976,1976
1975-12-20,251.40001,1976,1976
1975-12-21,256.4,1976,1976
1975-12-22,250.1,1976,1976
1975-12-23,245.8,1976,1976
1975-12-24,243.40001,1976,1976
1975-12-25,266.0,1976,1976
1975-12-26,286.30002,1976,1976
1975-12-27,366.5,1976,1976
1975-12-28,375.30002,1976,1976
1975-12-29,385.4,1976,1976
1975-12-30,383.0,1976,1976
1975-12-31,378.30002,1976,1976
1976-01-01,382.1,1976,1976
1976-01-02,391.9,1976,1976
1976-01-03,392.30002,1976,1976
1976-01-04,402.6,1976,1976
1976-01-05,415.7,1976,1976
1976-01-06,415.80002,1976,1976
1976-01-07,416.30002,1976,1976
1976-01-08,433.7,1976,1976
1976-01-09,445.1,1976,1976
1976-01-10,448.4,1976,1976
1976-01-11,450.7,1976,1976
1976-01-12,474.7,1976,1976
1976-01-13,500.1,1976,1976
1976-01-14,533.4,1976,1976
1976-01-15,540.8,1976,1976
1976-01-16,542.10004,1976,1976
1976-01-17,553.3,1976,1976
1976-01-18,568.8,1976,1976
1976-01-19,564.2,1976,1976
1976-01-20,566.0,1976,1976
1976-01-21,574.5,1976,1976
1976-01-22,587.8,1976,1976
1976-01-23,592.10004,1976,1976
1976-01-24,592.5,1976,1976
1976-01-25,606.9,1976,1976
1976-01-26,611.4,1976,1976
1976-01-27,615.2,1976,1976
1976-01-28,617.4,1976,1976
1976-01-29,621.10004,1976,1976
1976-01-30,621.4,1976,1976
1976-01-31,621.7,1976,1976
1976-02-01,627.5,1976,1976
1976-02-02,630.9,1976,1976
1976-02-03,636.0,1976,1976
1976-02-04,638.3,1976,1976
1976-02-05,648.5,1976,1976
1976-02-06,648.5,1976,1976
1976-02-07,648.2,1976,1976
1976-02-08,648.4,1976,1976
1976-02-09,648.60004,1976,1976
1976-02-10,648.9,1976,1976
1976-02-11,650.3,1976,1976
1976-02-12,650.0,1976,1976
1976-02-13,650.0,1976,1976
1976-02-14,649.8,1976,1976
1976-02-15,649.60004,1976,1976
1976-02-16,652.7,1976,1976
1976-02-17,653.10004,1976,1976
1976-02-18,653.0,1976,1976
1976-02-19,653.3,1976,1976
1976-02-20,653.60004,1976,1976
1976-02-21,653.60004,1976,1976
1976-02-22,653.7,1976,1976
1976-02-23,653.8,1976,1976
1976-02-24,653.8,1976,1976
1976-02-25,653.0,1976,1976
1976-02-26,646.3,1976,1976
1976-02-27,660.7,1976,1976
1976-02-28,675.9,1976,1976
1976-02-29,673.2,1976,1976
1976-03-01,666.8,1976,1976
1976-03-02,664.5,1976,1976
1976-03-03,670.0,1976,1976
1976-03-04,673.0,1976,1976
1976-03-05,668.10004,1976,1976
1976-03-06,664.8,1976,1976
1976-03-07,664.7,1976,1976
1976-03-08,664.4,1976,1976
1976-03-09,664.3,1976,1976
1976-03-10,664.7,1976,1976
1976-03-11,670.9,1976,1976
1976-03-12,671.10004,1976,1976
1976-03-13,670.9,1976,1976
1976-03-14,670.7,1976,1976
1976-03-15,670.9,1976,1976
1976-03-16,670.7,1976,1976
1976-03-17,681.8,1976,1976
1976-03-18,689.9,1976,1976
1976-03-19,692.5,1976,1976
1976-03-20,692.4,1976,1976
1976-03-21,692.3,1976,1976
1976-03-22,692.4,1976,1976
1976-03-23,692.60004,1976,1976
1976-03-24,692.8,1976,1976
1976-03-25,692.5,1976,1976
1976-03-26,692.8,1976,1976
1976-03-27,693.7,1976,1976
1976-03-28,697.9,1976,1976
1976-03-29,709.60004,1976,1976
1976-03-30,709.9,1976,1976
1976-03-31,712.0,1976,1976
1976-04-01,711.8,1976,1976
1976-04-02,712.4,1976,1976
1976-04-03,712.2,1976,1976
1976-04-04,712.5,1976,1976
1976-04-05,712.4,1976,1976
1976-04-06,711.10004,1976,1976
1976-04-07,716.4,1976,1976
1976-04-08,716.7,1976,1976
1976-04-09,737.0,1976,1976
1976-04-10,728.7,1976,1976
1976-04-11,713.0,1976,1976
1976-04-12,696.4,1976,1976
1976-04-13,698.60004,1976,1976
1976-04-14,695.9,1976,1976
1976-04-15,680.3,1976,1976
1976-04-16,665.4,1976,1976
1976-04-17,651.0,1976,1976
1976-04-18,646.8,1976,1976
1976-04-19,663.5,1976,1976
1976-04-20,676.4,1976,1976
1976-04-21,670.2,1976,1976
1976-04-22,663.9,1976,1976
1976-04-23,655.7,1976,1976
1976-04-24,644.10004,1976,1976
1976-04-25,636.3,1976,1976
1976-04-26,640.5,1976,1976
1976-04-27,640.5,1976,1976
1976-04-28,641.10004,1976,1976
1976-04-29,646.2,1976,1976
1976-04-30,659.7,1976,1976
1976-05-01,664.5,1976,1976
1976-05-02,662.9,1976,1976
1976-05-03,647.7,1976,1976
1976-05-04,629.60004,1976,1976
1976-05-05,612.60004,1976,1976
1976-05-06,600.10004,1976,1976
1976-05-07,586.8,1976,1976
1976-05-08,567.7,1976,1976
1976-05-09,544.7,1976,1976
1976-05-10,517.10004,1976,1976
1976-05-11,489.6,1976,1976
1976-05-12,470.2,1976,1976
1976-05-13,449.0,1976,1976
1976-05-14,425.7,1976,1976
1976-05-15,406.30002,1976,1976
1976-05-16,379.2,1976,1976
1976-05-17,352.6,1976,1976
1976-05-18,322.5,1976,1976
1976-05-19,287.2,1976,1976
1976-05-20,248.90001,1976,1976
1976-05-21,207.7,1976,1976
1976-05-22,168.1,1976,1976
1976-05-23,133.7,1976,1976
1976-05-24,105.1,1976,1976
1976-05-25,76.3,1976,1976
1976-05-26,52.4,1976,1976
1976-05-27,35.8,1976,1976
1976-05-28,25.7,1976,1976
1976-05-29,16.5,1976,1976
1976-05-30,9.1,1976,1976
1976-05-31,4.2000003,1976,1976
1976-06-01,1.4,1976,1976
1976-06-02,0.1,1976,1976
1976-06-03,0.0,1976,1976
1976-06-04,0.0,1976,1976
1976-06-05,0.0,1976,1976
1976-06-06,0.0,1976,1976
1976-06-07,0.0,1976,1976
1976-06-08,0.0,1976,1976
1976-06-09,0.0,1976,1976
1976-06-10,0.0,1976,1976
1976-06-11,0.0,1976,1976
1976-06-12,0.0,1976,1976
1976-06-13,0.0,1976,1976
1976-06-14,0.0,1976,1976
1976-06-15,0.0,1976,1976
1976-06-16,0.0,1976,1976
1976-06-17,0.0,1976,1976
1976-06-18,0.0,1976,1976
1976-06-19,0.0,1976,1976
1976-06-20,0.0,1976,1976
1976-06-21,0.0,1976,1976
1976-06-22,0.0,1976,1976
1976-06-23,0.0,1976,1976
1976-06-24,0.0,1976,1976
1976-06-25,0.0,1976,1976
1976-06-26,0.0,1976,1976
1976-06-27,0.0,1976,1976
1976-06-28,0.0,1976,1976
1976-06-29,0.0,1976,1976
1976-06-30,0.0,1976,1976
1976-07-01,0.0,1977,1977
1976-07-02,0.0,1977,1977
1976-07-03,0.0,1977,1977
1976-07-04,0.0,1977,1977
1976-07-05,0.0,1977,1977
1976-07-06,0.0,1977,1977
1976-07-07,0.0,1977,1977
1976-07-08,0.0,1977,1977
1976-07-09,0.0,1977,1977
1976-07-10,0.0,1977,1977
1976-07-11,0.0,1977,1977
1976-07-12,0.0,1977,1977
1976-07-13,0.0,1977,1977
1976-07-14,0.0,1977,1977
1976-07-15,0.0,1977,1977
1976-07-16,0.0,1977,1977
1976-07-17,0.0,1977,1977
1976-07-18,0.0,1977,1977
1976-07-19,0.0,1977,1977
1976-07-20,0.0,1977,1977
1976-07-21,0.0,1977,1977
1976-07-22,0.0,1977,1977
1976-07-23,0.0,1977,1977
1976-07-24,0.0,1977,1977
1976-07-25,0.0,1977,1977
1976-07-26,0.0,1977,1977
1976-07-27,0.0,1977,1977
1976-07-28,0.0,1977,1977
1976-07-29,0.0,1977,1977
